bootstrap_id,T_bootstrap
1,-157.76374185594386
2,132.31747594069293
3,-94.929110404332732
4,-210.21414323846375
5,190.69464654859621
6,-107.2860140407538
7,-441.6448596634682
8,54.723151314105053
9,64.541410473853375
10,145.57728170308337
11,-244.02960818927932
12,-431.77704954081219
13,108.01386495988572
14,662.2199192726257
15,45.762133687326241
16,184.42058638221806
17,-398.76214269802813
18,-105.98904074456368
19,-192.38582485848019
20,431.05463789481973
21,-407.9676206123977
22,697.0217017323871
23,-151.68465471824675
24,-163.95024002691116
25,440.0146744185663
26,335.24189094419762
27,-635.5538767836415
28,-341.73520620277122
29,191.68508797618188
30,-521.86677593961849
31,-209.71091930235616
32,-287.73422382238959
33,301.35799336683613
34,635.24977375786193
35,-33.820576502121185
36,779.42183039027668
37,-359.70527574050493
38,35.914545599356643
39,-125.47115234134526
40,91.177749159922314
41,-257.0682397972987
42,1.3330265618506019
43,-151.12683079298949
44,-181.13162653726431
45,22.108394922697244
46,75.550066165475982
47,103.84665021838373
48,-248.68712227866035
49,-14.363171692870765
50,-458.79180522042589
51,796.39331423940712
52,44.997508108755028
53,-383.34390580571653
54,-122.68568527394655
55,-95.717192146524212
56,305.86902989017472
57,52.272739127103705
58,-264.02547671285265
59,360.91357862718814
60,-489.28129540069494
61,-517.54337064616084
62,-87.891713208586225
63,513.77254279445333
64,414.39652043815704
65,695.38459202787271
66,-316.30795231580487
67,-120.30025480736094
68,14.301963708100629
69,251.85810499206809
70,46.709840572817484
71,-58.194073382348506
72,1309.5898543147891
73,-452.72234844981904
74,1545.8059121437736
75,-167.19262037267617
76,548.79673503769391
77,-325.86256241638375
78,-91.582775780289012
79,87.372955718122284
80,-147.91537359169479
81,154.22529871489041
82,82.796177596676443
83,-40.912110399297944
84,-262.91605011748197
85,-321.66269748441937
86,219.35185345702484
87,211.68671036054138
88,-153.63629064909946
89,156.52580776762534
90,439.6335767143546
91,-21.381562940440745
92,-233.42115030909645
93,-193.60600259759167
94,-132.77950400693226
95,61.983181601539854
96,-623.84793206615541
97,2.895991307434997
98,-330.4989787296463
99,-109.54258745038533
100,-357.09397063405913
101,-345.86685348906076
102,627.72886477801512
103,-13.911840609939645
104,248.98394086389453
105,109.93973561907205
106,-115.75157641697888
107,-383.95295170684449
108,-241.28075929977831
109,-2.9574524590179863
110,878.95274090132216
111,-389.23834260329932
112,-255.07311041094636
113,-80.298162542481805
114,-167.9751578344094
115,-340.72256646772621
116,302.29454023317339
117,-235.99319642551654
118,-188.98042839876962
119,-102.22833843842182
120,-73.571003416298481
121,-49.511312107329104
122,559.25411603014891
123,75.931749366346594
124,-241.96914174027961
125,-336.21385910989875
126,-3.3373765881733561
127,-115.45196143482781
128,-49.96114994007803
129,90.100255618839583
130,6.1800306130926401
131,-301.21487991292452
132,-198.38178235049963
133,108.94553934817668
134,-84.157299527751093
135,-176.40085415552221
136,418.27945462641037
137,65.483998233209604
138,-132.48875793832758
139,-569.48585446032575
140,141.50837842014244
141,-208.89117831182921
142,-16.736725379337713
143,109.75984961471022
144,-444.23865169123701
145,-55.559587458618807
146,290.79361555789819
147,1038.0407108033342
148,-150.96745260618809
149,-469.11997069375866
150,-100.1647514535116
151,326.18609934313736
152,26.71842561892754
153,-190.18804928100053
154,253.91970691646293
155,-234.72929951996639
156,-199.14368430658214
157,-33.377108175731792
158,-176.59208294765267
159,1628.3994967202889
160,-292.69367454797612
161,329.08899649383011
162,-268.06374383166167
163,-416.96153437211888
164,1022.4555878235687
165,-16.602998104066501
166,-2.156919457177537
167,410.54158956778519
168,-343.75978429890984
