bootstrap_id,T_bootstrap
1,232899.81658399219
2,256548.42680839333
3,268685.57963832252
4,241254.71177685144
5,260589.88343802656
6,261945.52563589608
7,232149.41424374195
8,286223.58903375472
9,245585.4793229975
10,252662.30200031624
11,228456.5394471458
12,253134.71135682115
13,242758.16050552347
14,244189.57978876057
15,260362.35014929131
16,225278.44366514549
17,224122.31622758618
18,266334.82693979668
19,265904.61039755231
20,208464.36599178921
21,267695.14185460156
22,226505.26862253578
23,235769.61966505842
24,254720.34613231101
25,254470.64556317407
26,270686.06485124386
27,200103.58841940732
28,245994.91841210236
29,243056.96242696728
30,289090.58021280722
31,194702.86060856323
32,252012.09212273083
33,227566.37008845201
34,233338.4456204845
35,237198.70989301289
36,232437.22727160345
37,266717.71637558879
38,255664.13076813787
39,245509.78172095554
40,229440.07231796981
41,245793.73821066396
42,227662.70118361225
43,243912.50246685962
44,261039.8375599857
45,250664.44004501216
46,237785.81527857465
47,232645.80825745355
48,226781.98475741717
49,229562.50338239991
50,269938.43468029716
51,282411.73790622025
52,215141.82453484272
53,214141.22976450555
54,258017.26809500778
55,224376.89709367987
56,267769.08241875563
57,247630.57024344191
58,238516.10855707596
59,288845.21411186486
60,250497.69642956235
61,255727.28646899748
62,244578.0976020958
63,239500.43095903192
64,256454.29039496239
65,238981.99147759375
66,287347.39539693826
67,267411.77983321052
68,278397.02422445995
69,226474.00676176994
70,263164.39073137974
71,237447.2676681017
72,215381.58687980237
73,249330.05003054437
74,258977.30678018424
75,245607.49334079976
76,263948.9612586798
77,275597.48764002888
78,258939.53151454529
79,306356.9064056612
80,255819.25336395524
81,220313.5027341285
82,280480.62898944534
83,224789.74555912276
84,280684.33862188586
85,240695.51320587422
86,267528.34474586707
87,246739.59334108443
88,241473.19307476885
89,217256.22528219898
90,256148.10354948891
91,263550.3762424548
92,265145.573568911
93,200174.4264475239
94,245961.28987028182
95,245305.23212865455
96,292968.15956888907
97,267212.96934111061
98,227302.64080358751
99,246500.33871898009
100,236216.37174463886
101,251807.19006765273
102,262924.4274841501
103,231649.16732205372
104,245242.38826476355
105,251490.84084243039
106,234006.84955543367
107,221041.10426418768
108,257396.47094856936
109,230422.68860358367
110,254630.77963671749
111,255810.97399353603
112,248505.38575905716
113,209701.48393618269
114,264591.01640744292
115,271778.19736164209
116,244981.90682325559
117,289512.42605536495
118,222647.52254572007
119,229770.56068709042
120,249356.08694991813
121,226256.27254585878
122,260487.75046883587
123,259678.49601834762
124,232071.54761584118
125,250537.70626471593
126,252162.96674323842
127,242859.03418463594
128,232400.515382449
129,267198.34772445529
130,250867.06430725887
131,231154.3997614187
132,281652.59800636227
133,222548.04225896794
134,253735.28080504763
135,253522.23897739034
136,232305.93506876961
137,233101.69642508402
138,245359.57779177793
139,212416.711769961
140,220475.78760621775
141,211727.11179401487
142,291408.57468731474
143,238559.49908986382
144,225977.70720142976
145,235539.39080819045
146,226009.79710718282
147,239701.9830456418
148,250512.35844206926
149,218880.49674633535
150,215328.75841115185
151,293697.40732000722
152,257890.51986156308
153,279762.14190176956
154,194297.6714826833
155,246652.72546266299
156,244537.956650926
157,240645.99348900039
158,228355.47550253526
159,255776.51324613212
160,301823.40672953322
161,263085.59335935232
162,223792.258121722
163,215775.50615396895
164,273160.02938068006
165,267205.76403510087
166,243426.86964818963
167,259083.88392293881
168,228196.15565022174
169,279360.06810257473
170,228293.44400899293
171,262317.98085872945
172,261917.13027286704
173,217781.98521072711
174,232489.82493894635
175,237155.08473438671
176,231230.70682681847
177,241713.82334598253
178,302311.59368383145
179,232873.69544410094
180,213946.21260419593
181,290861.81081654481
182,243784.70394366677
183,238579.85946717145
184,226206.81268764246
185,246957.45891762196
186,270038.65444045659
187,248715.41176689445
188,227283.23581873084
189,214328.46498085215
190,203031.51779998338
191,227749.90657621191
192,205431.33732391035
193,246998.63340536211
194,264784.37962117558
195,237102.88177525302
196,255974.25406891375
197,211694.02516341902
198,243930.34441429342
199,223892.52854840999
200,235478.08592512732
201,241392.33055913285
202,252582.87223170852
203,234907.37305835061
204,243795.86268174564
205,271099.48012047197
206,251492.64245170297
207,245389.30156585691
208,239562.91455967186
209,212310.050374855
210,236543.31971850136
211,220510.84583395781
212,242244.5681952525
213,283356.66201683978
214,273068.34287932818
215,264683.79641673598
216,258252.54598837995
217,210016.73037916332
218,231182.81770046617
219,235239.73388021998
220,254761.12873602717
221,256893.81384463771
222,259402.09495008094
223,209481.5485594575
224,247728.41044350466
225,251991.55759787161
226,255137.55882039919
227,235123.07144207938
228,218033.16725251367
229,240300.1487378758
230,209770.94396671688
231,252189.80519812088
232,249575.41202482244
233,252105.51449658719
234,241607.28997113628
235,215128.57801620557
236,250337.07448428398
237,230467.7982261907
238,233501.4840272516
239,214257.9653143647
240,240564.88288984995
241,223360.597459985
242,239127.21784264321
243,250545.20516509618
244,207640.03904313245
245,201289.59424706979
246,220640.42319506226
247,279241.41940005578
248,229203.13786791716
249,239102.69396437245
250,276017.16197002638
251,223586.66915081374
252,212085.21259487234
253,265669.47353706218
254,198149.87055698378
255,221837.85380580742
256,223672.86210991404
257,245792.45154957278
258,201824.91229679339
259,246761.22491201558
260,233634.10001141165
261,240438.26890475242
262,251364.85480692238
263,228537.59109998116
264,221311.31299452513
265,218763.19974036393
266,240709.87238283938
267,267235.86792218918
268,229653.52452467792
269,239932.70620433555
270,223514.84743932824
271,237011.76103300095
272,214674.6548231229
273,241769.02243866297
274,241057.64495373226
275,248016.93625383597
276,235980.27144633333
277,257206.26009245799
278,252186.26158433119
279,272354.91950123518
280,209651.94819941974
281,233206.29906384175
282,288894.96833990526
283,246820.44042862195
284,254223.12627269153
285,230132.97878943064
286,275659.63141066523
287,245006.64365686846
288,240621.79765831688
289,273327.99592731381
290,232592.43796944155
291,239820.35823678187
292,235677.31675801805
293,208770.57425814884
294,227705.59293746995
295,265622.82298993057
296,209495.4850821924
297,243510.26181086083
298,220414.7513168937
299,241031.70167835441
300,219886.60083893262
301,223911.02769472045
302,251280.92553861911
303,229502.23039085697
304,243509.45761673313
305,257318.01596078154
306,249902.94712236428
307,244867.59468877414
308,237891.19806167745
309,221645.79273828902
310,233217.11907770688
311,294773.6554801882
312,242308.2300674624
313,230407.29161736462
314,252353.31314920241
315,239211.84802574199
316,221726.75369842967
317,250499.21751312685
318,270248.47764440469
319,245269.69907298961
320,269731.59659860993
321,245473.34137789806
322,248439.45431804407
323,297837.39053650125
324,263773.33551630954
325,233845.24699191397
326,215798.18158135228
327,268344.93356974132
328,235582.90382029841
329,228789.11822803254
330,281965.08068019408
331,209471.09409031962
332,247963.27008376757
333,236845.99425339542
334,267329.86751321721
335,250455.93781104533
336,230417.78159028082
337,257910.57137836222
338,259491.17220285235
339,224560.07887421717
340,261664.43087665073
341,245717.38543925062
342,247156.20950272077
343,216533.92193682448
344,279411.05491361313
345,255254.8879745602
346,253344.40941385721
347,233143.44404964038
348,218265.61262167653
349,233785.79089814244
350,257197.35602358103
351,225373.00519787142
352,252638.36431888715
353,244979.10153554118
354,256920.32760926659
355,251704.37334262839
356,271497.97486686223
357,254601.66396335218
358,247338.88076539492
359,290017.68078189628
360,201154.40601705271
361,198012.32176689955
362,270562.97876823542
363,286298.92136937403
364,238061.57772094582
365,240959.31561748244
366,258354.33994218477
367,233604.54770271346
