bootstrap_id,T_bootstrap
1,57.904297414981556
2,-57.790296112905708
3,-196.86643263326005
4,-104.83570808173499
5,163.27612814873282
6,-115.0378646748286
7,-40.813943595938326
8,428.68027713496485
9,-120.38838817065516
10,292.03516344579111
11,188.31812973246997
12,44.311749581003824
13,1037.0371590976483
14,-202.90117214171732
15,-82.903608764077944
16,-40.60726720794446
17,527.45382950125713
18,214.43250114038347
19,-5.1789230913745996
20,-46.370781951043682
21,246.83483519173751
22,31.764335893612952
23,33.039626171388591
24,1065.3654615933592
25,-26.880019893018471
26,-259.49016745346489
27,231.48551090409637
28,-405.48315185750471
29,-391.06889743803004
30,-324.44297531198026
31,-210.0555336102625
32,33.980457277548339
33,-185.39312894742579
34,-84.336067582098622
35,140.85453179324395
36,167.27746584504712
37,121.15213298003437
38,-334.0760543274846
39,-78.928148616985709
40,110.43256037800529
41,-446.17454823459775
42,360.06109916683454
43,423.5959342416354
44,304.87437884816427
45,340.01629520747883
46,130.40570918848243
47,-60.02989478505333
48,94.131568483182491
49,-25.733501615619389
50,-178.06741761809462
51,202.10096494562276
52,119.28259879297912
53,390.03853096893181
54,74.734026593649105
55,-16.596269836041756
56,-3.929579526587986
57,-308.05117626597712
58,851.96819073231381
59,333.88900462225502
60,-132.56115641392898
61,-282.89230600200972
62,-249.56089020083346
63,-132.8924019491842
64,-235.70990828778486
65,-308.61704137629022
66,-75.44736568303415
67,-14.11983559879809
68,-481.9284082288541
69,25.70661612234835
70,-171.15229778046159
71,-166.32151337725008
72,-142.10716810354461
73,-86.306660163056222
74,-133.19144498545938
75,-25.291364521903233
76,-182.01162178392951
77,433.33237746386658
78,308.28717250348927
79,-458.98063984167129
80,-147.82038422777987
81,481.85019511463906
82,159.28090054515633
83,776.40756366221467
84,321.77280983003948
85,-63.607410681386682
86,86.36702031256209
87,-327.99692086805044
88,441.20559757727278
89,-594.77828224859695
90,74.852980311690771
91,-254.5866489201253
92,-180.66557926173846
93,-135.64965403225324
94,731.82066496478001
95,-135.89195070494679
96,-136.09018963949165
97,-287.81160617302885
98,-245.61039771711148
99,-139.81918608793967
100,-36.480294442835657
101,-266.69475837545178
102,134.48738377615882
103,70.557311213704452
104,-63.09838494894575
105,-505.70391292689783
106,-115.8894363890613
107,-99.721437897660508
108,-283.11465302682336
109,-17.37486228315538
110,-102.61061838881869
111,483.23108361100458
112,-358.40406365689341
113,257.00012141329717
114,196.58447753099972
