bootstrap_id,T_bootstrap
1,36975.22719203592
2,36105.636985061145
3,48097.376204908163
4,38982.743837747919
5,46843.887015223314
6,41298.310054304849
7,34550.465978574277
8,42325.518120430235
9,44587.924619291705
10,34954.582670398064
11,39658.676468119578
12,27250.635008195895
13,26701.25889441093
14,29731.748498462388
15,47358.254919976323
16,44128.404326771037
17,34030.915899966654
18,38712.217048379112
19,41002.827494626647
20,42228.098303875791
21,35726.695694230904
22,44622.383441802362
23,53408.206628324595
24,43757.234421006819
25,33529.618311909071
26,33036.958202260095
27,43549.503051625776
28,36846.448998652675
29,64047.336465495791
30,36742.785158002385
31,38375.667471916226
32,44353.954381926815
33,35147.404761036691
34,58155.293252226664
35,47200.796373627971
36,42477.778293229967
37,44758.661780777838
38,53111.048312949133
39,53921.486868834065
40,22420.429626136232
41,51580.113905828664
42,35159.944483264771
43,54509.684821473929
44,53554.457134944154
45,57214.7371612758
46,42612.781263244062
47,42304.614081272317
48,36752.623184034484
49,65194.782732684725
50,32992.930407267399
51,41071.058435735293
52,51076.61531002156
53,32394.60972467254
54,24996.257193438229
55,50770.582316128217
56,45599.528467320626
57,38878.224072587633
58,52697.725172066333
59,45420.445008894734
60,48705.737500771029
61,37267.848381553136
62,47005.626689644952
63,63075.158778913683
64,32060.429469041163
65,37191.917203551166
66,55956.984103458803
67,42121.8204371272
68,37402.053152557477
69,37578.282046103021
70,40872.096603165563
71,40940.104696575974
72,38063.549456987777
73,43428.561053605728
74,50373.883389633731
75,56058.276448844066
76,55180.155744500662
77,38390.946776426543
78,48376.203589373377
79,24253.800711318705
80,32682.598887357832
81,36615.497458010832
82,45597.972170377223
83,41644.044949453506
84,40016.448911060754
85,47768.831757613967
86,43365.219718331078
87,50140.328075527344
88,57299.214267873271
89,39258.528408763465
90,39946.67265287535
91,40563.269581248227
92,50436.082398105136
93,37316.500282821973
94,55769.244006721608
95,36069.086209513523
96,44545.703547057259
97,45290.18951517385
98,42641.478686879738
99,40893.130674146261
100,46593.977171927458
101,39455.641700430213
102,51512.34201613281
103,47079.377663753759
104,28449.209736557241
105,44234.345284132673
106,43607.696811807735
107,38477.212376863259
108,52369.272980894268
109,42286.042295023639
110,35194.909450064042
111,40148.776199739586
112,34773.971175180326
113,41574.58141833586
114,24701.602082868616
115,49184.863801070976
116,41696.547850817209
117,40930.816246587594
118,36634.340148433083
119,41160.329556175871
120,44334.589570372525
121,42942.567645174902
122,38926.742331984904
123,49754.716656962526
124,57563.875668559653
125,67484.95595584152
126,45154.204595935953
127,44922.961098730899
128,36916.853887215024
129,58319.003976577915
130,41714.743444312902
131,50267.232398663429
132,43612.872199193567
133,38144.33312730505
134,38408.711498334756
135,41152.701285087685
136,42319.562479089916
137,31726.963613569729
138,41088.796783099839
139,37825.404583021533
140,38824.987269169753
141,40006.679472408585
142,35045.614487283747
143,44398.285529813518
144,57807.705242591874
145,38997.477981540294
146,35750.600240429936
147,31781.418847128283
148,29722.178156256035
149,53645.559193084249
150,36508.632828416885
151,46354.541801989617
152,49963.118677433973
153,54030.646483646779
154,51730.358401206853
155,27157.145083061776
156,55327.718807474957
157,57395.848522321998
158,50980.568384154729
159,33289.363810556373
160,39090.095357798127
161,40097.494355378651
162,45112.515002739121
163,32976.38035791069
164,40382.022753216777
165,56791.65553676142
166,38459.660205453489
167,32086.945605058696
168,34402.588428233095
169,55312.478382308793
170,26260.502452943401
171,37572.759400402021
172,43026.237506932128
173,38991.791003522769
174,56728.343618010498
175,52396.407279193627
176,38141.844560506936
177,48624.954772181853
178,44935.511836618229
179,42357.964924385153
180,43393.124275034534
181,44742.343528283702
182,45061.144529484824
183,39022.780522219953
184,42716.927728425508
185,44463.151096234331
186,29444.337516118678
187,37354.627808005906
188,40718.133426173328
189,58921.653497227468
190,25621.090101031412
191,38955.728990674063
192,59027.853090834789
193,47938.916642021992
194,33271.953116295015
