bootstrap_id,T_bootstrap
1,3399.0163208798385
2,5546.3600869671136
3,2976.4811075226926
4,4284.9694383448077
5,6045.1957010284814
6,5123.5106896591769
7,4314.462418820317
8,8503.7361317041687
9,5879.1547402493052
10,2589.6857546442948
11,3875.5738636019219
12,6052.6068950682002
13,6212.7104259999787
14,8302.4794280135211
15,4524.530203768817
16,12357.514439583929
17,7268.0787443687168
18,3438.2230029997781
19,5987.2810712374285
20,7066.8737512431262
21,3692.5816518019606
22,5102.2149828981892
23,6226.0839358418798
24,5460.0184849344223
25,6742.6409268649768
26,5160.3296060611219
27,5140.0960141479227
28,5819.0800897491863
29,5032.2829241517538
30,4526.3720815776014
31,6486.3147863140566
32,9452.5533602885207
33,6903.6812489695667
34,4191.9172353336626
35,4236.6895729525377
36,6611.3185303714063
37,8463.6676384405346
38,2897.3496025633567
39,8180.1339684721206
40,6357.701415436115
41,9845.6132979443719
42,6230.8655586190553
43,3343.7280415958357
44,2930.7045487660844
45,6753.1132330021719
46,5343.4258830132758
47,4310.9590589093013
48,2157.6453535122037
49,7017.1978717158327
50,6768.5225851190007
51,7248.2258285675998
52,6681.1086741013114
53,4121.7300453679027
54,3809.1280514703758
55,7057.5831106001624
56,5841.7802202540424
57,5466.3413778423765
58,6090.815813279245
59,7030.2978356326557
60,6515.509417325392
61,6250.580371670545
62,7569.1619365559327
63,3387.5584853316036
64,5639.7893077349472
65,4548.2620737733032
66,4145.0615493987834
67,6201.2826243563713
68,5741.7050683791977
69,5498.5586864018724
70,9108.2674965221522
71,4598.6610580960087
72,5362.8384231608206
73,8921.7007822093728
74,5619.3936117996282
75,3578.5385727177777
76,4747.5892252245994
77,5465.85490979309
78,6537.1222546451227
79,5055.8448608285289
80,5327.4031566849117
81,5040.6070309246088
82,4177.9312058895266
83,5826.6803917021243
84,3977.2155225468923
85,4457.8812864369293
86,5784.4530374538981
87,6012.9537869187898
88,4886.1928277765473
89,6996.6643666096606
90,6450.6023657018195
91,6393.8929360641478
92,7379.9281534260426
93,7234.1724699881288
94,5967.5595801277295
95,7466.191119748325
96,6479.1395776645513
97,5825.0728937246367
98,10072.197867085422
99,5695.595970150016
100,8299.3040554204235
101,9321.350968706638
102,5033.1090615771718
103,5557.7468254080404
104,7452.5235822244758
105,5701.2915102702518
106,4124.1248203938976
107,9460.0722669844836
108,1903.4281633011237
109,7159.8982159885918
110,3503.0847712353634
111,5375.9057737384519
112,4971.3342120204279
113,7523.2531831672459
114,4907.2627087975188
115,9697.4512378980871
116,7939.6799966852413
117,4207.1482961977053
118,4951.8436028057922
119,5954.3056948455624
120,3229.6243370740012
121,4832.763598872225
122,6936.8031461246137
123,7227.3456606903683
124,2848.9760683071099
125,4760.510867041532
126,5575.3143341057348
127,5475.7579980370165
128,5798.6580872005943
129,5501.5373557071271
130,5418.1886240457152
131,6409.3549525834605
132,4758.1145711165318
133,5540.4648811783536
134,5338.5048419146051
135,7468.7354301436708
136,5433.5180417580759
137,5500.3201714076677
138,4205.5166013320813
139,3939.6721138438274
140,7328.2349544629033
141,4522.2053548529602
142,4425.8437045797555
143,6081.085397335095
144,8801.8869609532558
145,5519.3637405130521
146,5530.6814418339027
147,6847.5334365167055
148,4813.1633994509502
149,4915.0279763780009
150,4579.8770007147705
151,5323.470349573332
152,8221.0839931553091
153,4045.3695964627495
154,6043.7296294363878
155,2942.8319960359267
156,6597.7558052511495
157,7489.8422025775926
158,5018.3307740792879
159,3598.0000178041905
160,6505.8011132842357
161,5230.7702306554038
162,1995.0839019103792
163,6463.7862902744619
164,5912.787184533825
165,4355.6703542555069
166,1707.3830155158421
167,4482.3122096060852
168,7754.4306567439107
169,5301.2031875506
170,3224.7103170849732
171,2703.9677411927532
172,8084.4043927645744
173,5525.2075950737708
174,5830.1981613747157
175,4709.2337621472188
176,5121.1702553005198
177,7904.6967713850163
178,2031.9951011558805
179,7005.019901753526
180,7883.5862905565882
181,8489.2996959425
182,3875.9961100699147
183,6776.8163280377094
184,4764.4662610513878
185,7595.2924426040845
186,8614.1598546354289
187,5412.9053748462784
188,1571.4851175049835
189,3141.7160641418704
190,6373.9869713778426
191,6189.7643327817159
192,5256.0357590195881
193,6028.2211011262098
194,6463.958012408305
195,4574.1043910130629
196,4624.9125442948052
197,6029.670667891558
198,8115.3490758013613
199,5906.90012700021
200,5973.4137496295934
201,3419.7877056390817
202,5549.0230398267822
203,1905.5781902905692
204,3572.2788138592528
205,8351.8057847750388
206,5579.4641891624224
207,2404.6398222906541
208,2854.8364527640811
209,2688.4784339437392
210,3397.5660741415786
211,5910.6277891568134
212,5480.9241195506584
213,7360.7598458389512
214,7775.2766969460481
215,3562.7671356407409
216,3850.10962987014
217,4764.7379761601333
218,5693.4454203589967
219,6651.7297716339117
220,6360.651882908337
221,8287.2485417278294
222,6792.0060984695838
223,7089.9621719540391
224,3600.5671557396267
225,4209.4865824721583
226,8138.5447413452775
227,2557.1996498057561
228,5794.8275285683185
229,2667.7109294398215
230,9142.1699451223121
231,4937.1060333215701
232,5952.1511846089907
233,6833.4898561084747
234,4011.7436934037983
235,7096.0682315741287
236,4524.1967726268349
237,4846.7023539243464
238,4730.2965671318934
239,5179.2884521708193
240,7909.8093497127356
241,7039.8071803932999
242,6069.4392375373545
243,3959.5294349479409
244,6236.2554880794587
245,5747.366729535177
246,6535.046633443204
247,4164.4632205459948
248,6249.0445083058275
249,6398.9665868662305
250,6025.4071713817757
251,5870.5938691205702
252,7429.7277407865768
253,2814.137186769547
254,6511.3274006677711
255,4755.2414002274782
256,7524.3538600990169
257,4377.6066542075187
258,3565.4752936834388
259,5704.8395268919676
260,4197.0931621243344
261,7437.9982580784581
262,6086.3124329480506
263,4226.2747158877992
264,2601.2775231956721
265,7648.9632406224209
266,8023.46554504511
267,5347.8334772535154
268,6859.2122764547166
269,4019.534191736393
270,6554.750420182997
271,4396.0624532093216
272,8761.8511111930111
273,5457.3370022295603
274,4502.8140124444462
275,3301.4587904392456
276,3426.7477658082689
277,4872.155318656567
278,7181.3730165451652
279,7028.3568193275287
280,8964.2020881948647
281,2655.9089494532545
282,4860.6875505936487
283,8045.2570769551221
284,6996.4548032726161
285,7439.7606039502425
286,5953.395177841111
287,6765.3208766074322
288,3988.6734073730731
289,3829.2905173096769
290,4823.6462107101834
291,7116.8635827497874
292,7875.094174493498
293,6101.250787478336
294,5196.2021754702228
295,3062.4157997386797
296,5350.5637092450979
297,8155.4464317585516
298,5054.319950847479
299,4721.0081093250355
300,4935.8091650492988
301,4891.1697047929774
302,4381.9058781158701
303,4860.2255988735415
304,4186.1769113130613
305,3437.4716560855031
306,4599.110297706291
307,6116.4845467303085
308,5043.766440468482
309,4980.0754098594452
310,4840.6738507725931
311,5310.5959431509309
312,3959.0726805765466
313,9977.313116414829
314,4037.2560210782344
315,8947.2737651336665
316,5594.6742679648141
317,7663.6869706655943
318,4636.5670184625287
319,3834.300159345592
320,4912.0131929923919
321,5820.9270833486571
322,5308.4431620464893
323,10185.128705308625
324,4806.3807403061246
325,4984.0176930383222
326,4197.8712139391982
327,4770.4696185933835
328,6199.5090406089248
329,6790.2055373354024
330,4347.3867690058878
331,6815.9686299213854
332,4047.1384249555845
333,8334.8890958619359
334,4298.1685123122079
335,4695.1689712721518
336,5377.2237559511887
337,6998.1513133578574
338,5464.4435548459442
339,2265.7429531858152
340,2227.81057907184
341,3149.538214221589
342,7268.3991358991007
343,4144.0221013012488
344,6255.3233462102007
345,6747.2190353695241
346,5019.2060731847232
347,2962.4460167456514
348,2326.4657341046432
349,2387.3168711513176
350,4068.8323700505762
351,2190.5705860292273
352,5645.2575978729683
353,4297.6052281109332
354,4665.1512562192202
355,4360.6936032916401
356,4447.6518081442446
357,8067.9608350679773
358,2603.7574610458719
359,8155.3020022043884
360,6463.9106625762743
361,6652.8973806749018
362,5310.5778969237208
363,5093.3429534102424
364,5854.6481008100836
365,5427.6247832814652
366,6142.4411135526125
367,10076.863925743237
368,3043.3152609532071
369,4353.1781179048194
370,2276.5742141724768
371,6513.6552941659011
372,4477.7432272299575
373,7367.6123651161688
374,8433.7224727587018
375,4423.7473437458066
376,5046.01674986956
377,4015.4151840478962
378,6375.4665019319218
379,9997.9188004164589
380,3383.9688703188817
381,8830.2634032737114
382,7291.7072431256684
383,2205.1668188630074
384,3859.2723483177433
385,8138.2134446685923
386,4456.0309809458167
387,4205.5879649115141
388,5610.8941250051284
389,5622.6882351373497
390,5874.7757640918717
391,5287.2342401900996
392,4828.72792630197
393,6889.1572068069145
394,4576.6587529670733
395,6495.3942833304127
396,5029.8889338857571
397,6383.4938937568295
398,5407.7782923907744
399,4616.034584961194
400,3771.5777971757725
401,3685.8483520028649
402,8446.4257560185251
403,3104.2851899279558
404,4242.0238802770937
405,6258.0258530198753
406,3231.4593418718987
407,7212.4507716035641
408,8975.0557495719331
409,4994.0301470232916
410,3812.2977731594865
411,5368.2731012146405
412,5584.6082538859255
413,3622.3728657694519
414,8360.4239431902643
415,5102.5401816720587
416,4182.6553583004816
417,2990.169312805825
418,5037.2723055633751
419,6029.7423619335386
420,6979.8144946295797
421,6394.7120448937458
422,5435.9631612199773
423,4131.3896659130123
424,6411.7605711087672
425,6176.9061553486736
426,5543.8626667548888
427,7048.1417175909419
428,5857.1628888513424
429,6176.091981487285
430,6078.1490559698523
431,4204.7629620400066
432,2213.5830661631944
433,3968.586192080581
434,3795.2728846355953
435,4367.0917905115848
436,3616.7989006766311
437,5923.3264555810583
438,8633.3486163660764
439,10131.751836299647
440,6330.0520423413309
441,8311.9244827118018
442,3292.2602843136151
443,4536.1649552029357
444,5099.8386034640989
445,7310.4241745068502
446,4896.9574636090201
447,8208.3500327313686
448,7527.111006212619
449,5440.9966978912125
450,7039.9974838705202
451,3505.0569288385186
452,6163.5728337148576
453,6318.4201444346472
454,4604.5456954740575
455,3635.2468287821193
456,5627.7242296884579
457,5489.497474101101
458,8675.364520158073
