query_name,feature_index,dataset,platform,product_id,processing_level,flight_direction,relative_orbit,absolute_orbit,frame_number,start_time,stop_time,scene_name
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20251103T092645_20251103T092717_061711_07B624_DAF8-SLC,SLC,DESCENDING,39,61711,646,2025-11-03T09:26:45Z,2025-11-03T09:27:17Z,S1A_IW_SLC__1SDV_20251103T092645_20251103T092717_061711_07B624_DAF8
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20251104T082522_20251104T082552_061725_07B6B7_D2B1-SLC,SLC,DESCENDING,53,61725,600,2025-11-04T08:25:22Z,2025-11-04T08:25:52Z,S1A_IW_SLC__1SDV_20251104T082522_20251104T082552_061725_07B6B7_D2B1
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20251104T082550_20251104T082618_061725_07B6B7_6E2C-SLC,SLC,DESCENDING,53,61725,606,2025-11-04T08:25:50Z,2025-11-04T08:26:18Z,S1A_IW_SLC__1SDV_20251104T082550_20251104T082618_061725_07B6B7_6E2C
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20251104T082616_20251104T082643_061725_07B6B7_7EB9-SLC,SLC,DESCENDING,53,61725,611,2025-11-04T08:26:16Z,2025-11-04T08:26:43Z,S1A_IW_SLC__1SDV_20251104T082616_20251104T082643_061725_07B6B7_7EB9
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20251104T082641_20251104T082707_061725_07B6B7_09AC-SLC,SLC,DESCENDING,53,61725,616,2025-11-04T08:26:41Z,2025-11-04T08:27:07Z,S1A_IW_SLC__1SDV_20251104T082641_20251104T082707_061725_07B6B7_09AC
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20251104T082755_20251104T082823_061725_07B6B7_BF0E-SLC,SLC,DESCENDING,53,61725,631,2025-11-04T08:27:55Z,2025-11-04T08:28:23Z,S1A_IW_SLC__1SDV_20251104T082755_20251104T082823_061725_07B6B7_BF0E
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20251104T082821_20251104T082848_061725_07B6B7_39D6-SLC,SLC,DESCENDING,53,61725,636,2025-11-04T08:28:21Z,2025-11-04T08:28:48Z,S1A_IW_SLC__1SDV_20251104T082821_20251104T082848_061725_07B6B7_39D6
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20251104T082846_20251104T082900_061725_07B6B7_BFF3-SLC,SLC,DESCENDING,53,61725,641,2025-11-04T08:28:46Z,2025-11-04T08:29:00Z,S1A_IW_SLC__1SDV_20251104T082846_20251104T082900_061725_07B6B7_BFF3
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20251104T091840_20251104T091911_004862_0099C4_D406-SLC,SLC,DESCENDING,141,4862,660,2025-11-04T09:18:40Z,2025-11-04T09:19:11Z,S1C_IW_SLC__1SDV_20251104T091840_20251104T091911_004862_0099C4_D406
feature_0_part_1_split_1,0,SENTINEL-1,Sentinel-1C,S1C_IW_SLC__1SDV_20251104T091909_20251104T091936_004862_0099C4_718F-SLC,SLC,DESCENDING,141,4862,666,2025-11-04T09:19:09Z,2025-11-04T09:19:36Z,S1C_IW_SLC__1SDV_20251104T091909_20251104T091936_004862_0099C4_718F
