id,IVV,IVH
1,5233.552734375,1421.900146484375
2,5357.5087890625,1717.6151123046875
3,5299.251953125,969.2142333984375
4,2597.73681640625,1115.3408203125
5,1781.568603515625,2154.85546875
6,9472.3203125,1018.708251953125
7,6327.5771484375,654.8021850585938
8,2198.0595703125,1035.1566162109375
9,1644.8485107421875,2233.196533203125
10,2702.882080078125,1469.423095703125
11,6830.10791015625,335.1620788574219
12,3986.47216796875,281.97320556640625
13,4623.43212890625,473.3164978027344
14,5063.5146484375,639.8203125
15,6959.76220703125,297.4858093261719
16,7152.3525390625,977.9700927734375
17,3312.8134765625,2864.2158203125
18,2807.150146484375,1825.3155517578125
19,2369.71875,762.59375
20,3378.935302734375,251.4750213623047
21,6463.138671875,868.5789794921875
22,5903.34521484375,939.31396484375
23,8325.177734375,637.8472290039062
24,5786.9609375,869.3533935546875
25,6928.79638671875,986.4180908203125
26,16309.8076171875,352.2427062988281
27,9043.0478515625,946.955078125
28,2965.095947265625,2643.61083984375
29,6365.58740234375,5218.5517578125
30,4954.30615234375,2552.029052734375
31,4264.89697265625,493.4796447753906
32,1521.0892333984375,495.3398742675781
33,5643.5732421875,1211.127197265625
34,9972.4033203125,1497.687255859375
35,5935.44189453125,706.9252319335938
36,4441.232421875,1208.6387939453125
37,2824.7333984375,1838.0499267578125
38,2918.2275390625,1330.76025390625
39,2885.589111328125,857.9322509765625
40,2184.58984375,494.8858947753906
41,18552.41796875,129.42437744140625
42,15714.7109375,1101.7999267578125
43,9098.5009765625,1839.8111572265625
44,5818.14013671875,1449.7667236328125
45,9018.8486328125,817.9302368164062
46,16142.98828125,271.7896423339844
47,10401.203125,887.1089477539062
48,9005.3505859375,3025.383544921875
49,11375.087890625,5704.5078125
50,5540.49755859375,2098.32177734375
51,2570.139892578125,508.6449279785156
52,626.3152465820312,685.891845703125
53,1716.8380126953125,1937.5125732421875
54,3687.97607421875,1740.981689453125
55,3216.520263671875,683.4451293945312
56,2533.694091796875,1481.5369873046875
57,2096.363525390625,1767.7156982421875
58,757.7907104492188,1323.515625
59,2177.52099609375,778.6646728515625
60,3239.075927734375,433.28955078125
61,15824.93359375,159.7767333984375
62,15523.8466796875,1024.6942138671875
63,9698.775390625,2093.6904296875
64,3807.57861328125,2297.956298828125
65,4809.453125,1435.3077392578125
66,10894.9052734375,601.5634155273438
67,16029.7978515625,520.7513427734375
68,12064.513671875,2376.212890625
69,10438.9189453125,3688.474365234375
70,5105.31494140625,850.8722534179688
71,3691.188232421875,193.35870361328125
72,4129.423828125,404.0509948730469
73,5980.77978515625,1171.900146484375
74,4081.834228515625,1049.8621826171875
75,2770.216552734375,809.6769409179688
76,907.89013671875,1865.7049560546875
77,3907.186279296875,2628.316650390625
78,5384.71142578125,2547.062255859375
