id,IVV,IVH
1,1063.0457763671875,656.2320556640625
2,400.218017578125,369.00640869140625
3,479.6032409667969,137.91587829589844
4,1943.20068359375,603.1419067382812
5,2593.2734375,680.3153076171875
6,1629.7001953125,457.43048095703125
7,2112.556640625,613.950439453125
8,3519.98779296875,252.1173858642578
9,1622.306640625,459.2798767089844
10,1857.85009765625,984.0286865234375
11,5877.20703125,992.7542724609375
12,854.390869140625,450.6851806640625
13,2042.760498046875,569.28857421875
14,820.3379516601562,1195.3577880859375
15,541.9082641601562,440.71746826171875
16,715.6893920898438,193.82351684570312
17,1374.5185546875,276.72589111328125
18,4360.0595703125,659.1266479492188
19,2269.79736328125,524.5047607421875
20,2098.5654296875,727.2942504882812
21,3871.64453125,772.6769409179688
22,2955.915283203125,311.7969970703125
23,1567.0152587890625,481.6388854980469
24,731.2263793945312,1055.41162109375
25,881.3809204101562,502.5787658691406
26,1008.8512573242188,815.1298828125
27,1778.6396484375,1560.04443359375
28,624.9566040039062,983.2713012695312
29,923.6204833984375,177.64923095703125
30,1394.5609130859375,432.411376953125
31,2717.721435546875,57.0711784362793
32,2056.9384765625,65.10005187988281
33,906.9203491210938,309.0301818847656
34,888.8980712890625,267.17529296875
35,4793.50634765625,221.1240234375
36,3617.947509765625,429.7367858886719
37,1048.219482421875,864.495849609375
38,422.09881591796875,728.5794677734375
39,499.7142028808594,375.54443359375
40,1688.89892578125,373.93310546875
41,2706.536376953125,1222.984619140625
42,2398.375244140625,728.8536376953125
43,2226.25830078125,274.1761779785156
44,999.3418579101562,425.7884521484375
45,1465.592529296875,197.74424743652344
46,380.49853515625,293.4608459472656
47,758.6268310546875,173.58364868164062
48,755.433349609375,180.58633422851562
49,4499.6201171875,403.8143615722656
50,2675.210693359375,805.5801391601562
51,469.9380798339844,1104.1416015625
52,896.84912109375,527.2300415039062
53,470.7112121582031,214.85317993164062
54,5868.05908203125,382.1641845703125
55,6682.041015625,919.3090209960938
56,3371.143310546875,703.4024047851562
57,2593.02099609375,556.1616821289062
58,1013.1942749023438,521.3020629882812
59,1049.0233154296875,394.5470886230469
60,1846.515625,383.37725830078125
61,2405.355712890625,275.62066650390625
62,976.3970947265625,312.7568359375
63,362.5792541503906,268.9087219238281
64,613.0175170898438,184.61827087402344
65,320.5689697265625,402.0463562011719
66,1147.7545166015625,194.25006103515625
67,1116.22705078125,481.0624694824219
68,9621.1337890625,700.4288330078125
69,5821.4794921875,729.71240234375
70,737.5355224609375,375.0538635253906
71,705.3161010742188,353.9971923828125
72,845.3934326171875,544.8440551757812
73,766.88525390625,373.1845397949219
74,850.2665405273438,57.46926498413086
75,1733.1571044921875,199.76666259765625
76,1727.9825439453125,376.9853820800781
77,1228.5435791015625,359.258544921875
78,2059.116455078125,368.20660400390625
79,1153.869873046875,515.69677734375
80,793.2715454101562,463.4051513671875
81,2622.294677734375,887.6311645507812
82,3842.606689453125,1094.09375
83,1922.533447265625,430.66522216796875
84,466.3832092285156,459.2070007324219
85,99.19966888427734,218.69338989257812
86,325.972900390625,181.24057006835938
87,1205.9573974609375,431.9141845703125
88,1154.1734619140625,316.7687683105469
89,570.7538452148438,191.67391967773438
90,3908.423828125,609.0669555664062
91,1124.048583984375,280.56964111328125
92,1766.0660400390625,155.21656799316406
93,1405.16748046875,363.77880859375
94,721.6771850585938,271.072998046875
95,2454.483642578125,503.57318115234375
96,3770.844970703125,585.9291381835938
97,2205.52734375,1076.0810546875
98,871.9118041992188,1266.196044921875
99,848.37744140625,330.9203186035156
100,1181.82421875,277.4330749511719
101,2640.878662109375,329.3570251464844
102,1916.8712158203125,498.2850646972656
103,345.5448913574219,127.85305786132812
104,3839.320556640625,800.2258911132812
105,799.941650390625,273.1608581542969
106,1498.983154296875,443.0299072265625
107,2904.35595703125,287.4370422363281
108,608.1634521484375,87.09062194824219
109,3101.151123046875,322.2365417480469
110,2707.227294921875,216.4385223388672
111,1360.0042724609375,2113.55224609375
112,1464.41162109375,1819.556884765625
113,2718.2392578125,371.7336120605469
114,1858.83984375,351.8955993652344
115,2105.816162109375,227.70782470703125
116,3285.181884765625,260.6365051269531
117,965.2718505859375,149.01052856445312
118,932.384033203125,311.1798400878906
119,2605.487060546875,523.365478515625
120,4360.26611328125,819.2326049804688
121,1179.9246826171875,150.41969299316406
122,515.928466796875,167.41770935058594
123,5956.78955078125,225.05303955078125
124,5910.5048828125,253.97032165527344
125,585.15966796875,1928.6600341796875
126,2045.4527587890625,1144.486328125
127,3773.299072265625,312.958984375
128,1962.1595458984375,548.74560546875
129,969.6470336914062,284.5179748535156
130,2002.195068359375,443.1527099609375
131,1960.0440673828125,258.67242431640625
132,966.6017456054688,159.21942138671875
133,3865.6787109375,422.3907470703125
134,5587.26416015625,391.30499267578125
135,315.95684814453125,249.0423583984375
136,991.5030517578125,275.49896240234375
137,5028.0615234375,106.0730209350586
138,6370.3466796875,384.5596618652344
139,1308.6812744140625,992.5165405273438
140,2732.89208984375,485.5155944824219
