id,IVV,IVH
1,1135.6474609375,1204.5992431640625
2,3886.0595703125,733.373046875
3,2451.767578125,601.6741943359375
4,3640.840087890625,932.8941040039062
5,3049.3798828125,1962.254638671875
6,2399.25341796875,2059.6640625
7,1644.31396484375,2146.61865234375
8,1177.9603271484375,2197.05078125
9,1411.219482421875,1043.2021484375
10,7294.37548828125,1987.5562744140625
11,23214.994140625,1973.6044921875
12,6080.17236328125,2245.5576171875
13,6144.62451171875,548.2581176757812
14,1588.006103515625,1458.138916015625
15,1409.7225341796875,1472.9857177734375
16,5990.09521484375,626.0361328125
17,3599.404541015625,1008.7308959960938
18,12098.2880859375,880.0994262695312
19,2561.566162109375,513.99560546875
20,2987.54833984375,1216.5439453125
21,6288.24365234375,4463.1552734375
22,5342.76123046875,2823.28955078125
23,4415.95361328125,1586.572021484375
24,20415.603515625,3481.60693359375
25,27784.880859375,3251.822509765625
26,6211.50341796875,1171.447509765625
27,4655.10205078125,296.06561279296875
28,1790.016357421875,805.0250854492188
29,1537.244140625,1454.386474609375
30,2757.147216796875,1188.4923095703125
31,1390.8558349609375,2923.16162109375
32,4041.32958984375,2576.144287109375
33,629.8882446289062,122.90544891357422
34,2617.22509765625,1089.2724609375
35,9570.9208984375,387.9100341796875
36,9654.1123046875,409.4605407714844
37,3505.21142578125,1050.6300048828125
38,20243.521484375,2329.943359375
39,17320.88671875,2194.927978515625
40,8505.3740234375,999.79248046875
41,5781.54833984375,348.1427917480469
42,2092.058349609375,1134.322998046875
43,9591.51171875,1581.449462890625
44,4951.78759765625,2512.255859375
45,2162.943115234375,3164.811767578125
46,4862.33544921875,1542.2037353515625
47,4289.20458984375,265.81121826171875
48,2436.738037109375,608.7520141601562
49,6333.123046875,615.2090454101562
50,6517.814453125,234.67340087890625
51,5618.46630859375,286.7224426269531
52,7622.47119140625,1463.404541015625
53,6663.8427734375,1059.7889404296875
54,10242.720703125,833.09228515625
55,5216.712890625,990.9273681640625
56,2554.744873046875,1372.244873046875
57,17406.73046875,936.2023315429688
58,4125.2431640625,2708.460205078125
59,3116.887939453125,1921.9532470703125
60,7639.25146484375,577.7846069335938
61,5691.01171875,294.242919921875
62,2175.32373046875,1000.8397216796875
63,1363.976806640625,936.1502075195312
64,1850.3885498046875,379.26043701171875
65,4012.102294921875,177.9615478515625
66,1416.588623046875,883.6445922851562
67,3937.42626953125,483.9600830078125
68,4704.26318359375,1072.6893310546875
69,1098.14892578125,1438.8704833984375
70,5438.61328125,2509.75927734375
71,6536.6884765625,1163.7222900390625
72,800.1895141601562,1086.8497314453125
73,3058.123291015625,3084.32275390625
74,2072.811279296875,2108.903564453125
75,3681.400390625,2251.43505859375
76,4072.884765625,1760.413330078125
77,3026.89599609375,865.9071655273438
78,1717.0758056640625,138.6571807861328
79,1007.45263671875,624.47119140625
80,4670.5029296875,544.5243530273438
81,9939.15234375,181.21109008789062
82,7984.59619140625,438.0780944824219
83,2639.994384765625,1346.9779052734375
84,6273.25927734375,1383.26220703125
85,6492.79052734375,361.35321044921875
86,1970.0234375,1588.958251953125
87,2175.769775390625,4821.73974609375
88,1345.9495849609375,1489.0360107421875
89,2124.092529296875,866.918212890625
90,3591.673583984375,1620.2598876953125
91,2418.2294921875,421.8470153808594
92,6632.3525390625,707.9031982421875
93,3794.3779296875,663.0355834960938
94,5979.763671875,640.466796875
95,10150.9296875,373.6318664550781
96,6584.92041015625,657.4276123046875
97,2645.742919921875,780.7871704101562
98,7251.99951171875,581.09228515625
99,5853.69970703125,467.0868225097656
100,2000.0167236328125,1520.6981201171875
101,2042.6273193359375,2137.255615234375
102,1879.407470703125,593.4932250976562
103,1502.3748779296875,1228.452392578125
104,1385.5045166015625,1171.853515625
105,1397.32666015625,623.6799926757812
106,4029.06298828125,292.7060546875
107,2975.31787109375,714.0557250976562
108,4216.26611328125,597.8473510742188
109,4326.49609375,1049.3582763671875
110,1086.767333984375,432.4738464355469
111,1557.2203369140625,547.990234375
112,11331.5791015625,671.2196655273438
113,789.3587646484375,388.9278259277344
114,3969.1865234375,1219.626708984375
115,3373.37451171875,1021.2984008789062
116,5803.27001953125,455.6383972167969
117,7476.748046875,390.9097900390625
118,5402.4638671875,601.4411010742188
119,3544.508056640625,656.2393798828125
120,1167.80908203125,266.9951477050781
121,2138.229248046875,383.7029113769531
122,5950.2158203125,299.9668884277344
123,9855.296875,952.234619140625
124,2550.82177734375,38.69272232055664
125,2877.778564453125,1153.50537109375
126,5574.830078125,622.268310546875
127,2980.285888671875,512.0396728515625
128,6139.45703125,1920.591064453125
129,5362.18994140625,1866.51904296875
130,2333.397216796875,1596.94384765625
131,5481.22998046875,755.1576538085938
132,4535.2216796875,877.2626342773438
133,3657.344482421875,646.2235107421875
134,1631.66845703125,765.4972534179688
135,2883.15380859375,577.3687744140625
136,8951.3798828125,201.7161102294922
137,11297.125,370.9208984375
138,2469.790771484375,155.66403198242188
139,3777.93505859375,678.7330932617188
140,2439.42626953125,1557.440185546875
