id,IVV,IVH
1,6878.90283203125,450.9232177734375
2,7139.81787109375,566.8494262695312
3,1869.324462890625,1573.2191162109375
4,3370.81787109375,1130.537109375
5,3082.556640625,214.91262817382812
6,3816.825927734375,407.9125061035156
7,7002.873046875,1256.4224853515625
8,1795.5948486328125,1740.406494140625
9,2333.207763671875,1623.7059326171875
10,3984.019775390625,852.4544677734375
11,7062.19091796875,961.0538940429688
12,7825.45556640625,1801.3419189453125
13,5203.61376953125,2355.927490234375
14,9033.72265625,1553.0950927734375
15,11601.3486328125,1457.189697265625
16,10225.3125,657.1401977539062
17,5938.22021484375,131.21987915039062
18,3443.2685546875,1903.64013671875
19,3312.01904296875,2078.79052734375
20,3629.19140625,272.287109375
21,4703.568359375,1109.070556640625
22,6056.3134765625,4555.04345703125
23,2241.512451171875,1329.1949462890625
24,2193.04833984375,800.8209838867188
25,2814.1171875,1148.6751708984375
26,5608.66162109375,1309.1995849609375
27,4165.09375,3635.8408203125
28,6257.265625,2690.231689453125
29,25584.494140625,1496.8175048828125
30,7656.56298828125,1241.39013671875
31,2204.834228515625,1063.316162109375
32,3210.254150390625,5540.31591796875
33,6009.8916015625,3376.79345703125
34,3232.611328125,502.9609069824219
35,5230.2998046875,1216.058349609375
36,7568.4169921875,2205.634765625
37,2335.87939453125,883.601806640625
38,4177.58447265625,1758.4268798828125
39,1671.421875,2079.446044921875
40,3488.408935546875,1082.108642578125
41,3060.03857421875,2083.802001953125
42,8177.06103515625,2335.922607421875
43,21861.462890625,1783.1029052734375
44,2613.69091796875,1280.72265625
45,2148.412841796875,530.749755859375
46,11306.77734375,3030.429443359375
47,10490.0654296875,1409.09814453125
48,5478.7451171875,227.31932067871094
49,5866.08154296875,1645.7530517578125
50,3820.28515625,1055.403076171875
51,7098.6611328125,1207.0181884765625
52,8470.900390625,1968.881591796875
53,2697.241455078125,424.44195556640625
54,2096.845458984375,1173.8087158203125
55,2496.98486328125,1614.7677001953125
56,1791.27001953125,3017.732421875
57,12258.26171875,2704.730712890625
58,6235.72119140625,837.7930908203125
59,2372.9345703125,1151.6297607421875
60,2789.89697265625,569.6592407226562
61,6385.11669921875,973.9544067382812
62,910.7572631835938,467.0596618652344
63,3058.952392578125,2611.265380859375
64,3889.279052734375,661.1777954101562
65,5484.35693359375,988.4774169921875
66,5735.5185546875,882.7813720703125
67,10168.3359375,359.29986572265625
68,14436.2890625,361.791259765625
69,9888.2880859375,1367.6419677734375
70,5224.693359375,2091.653564453125
71,5783.14453125,1373.2498779296875
72,4005.443603515625,1410.565185546875
73,4067.36669921875,1743.48486328125
74,4882.01318359375,1752.0584716796875
75,2667.91064453125,2400.91650390625
76,1782.33251953125,1373.8265380859375
77,3239.683349609375,872.282958984375
78,5375.82666015625,917.1329345703125
79,7751.11181640625,1461.9287109375
80,5988.029296875,557.6885986328125
81,10411.5234375,110.28485870361328
82,13807.0087890625,225.2689971923828
83,13042.1982421875,1060.5137939453125
84,7241.6630859375,1556.1588134765625
85,5652.01708984375,566.6972045898438
86,2085.293212890625,1262.468994140625
87,1714.019775390625,1796.75537109375
88,1496.945556640625,1568.791259765625
89,3272.10302734375,1693.0523681640625
90,2936.95263671875,1099.2381591796875
91,5522.568359375,1494.274169921875
92,11428.9755859375,2554.07763671875
93,11309.6220703125,1267.76220703125
94,4365.97802734375,953.5526733398438
95,2670.08447265625,110.84205627441406
96,11172.27734375,802.6648559570312
97,8946.111328125,2103.04931640625
98,2580.327392578125,1090.1790771484375
99,9084.419921875,534.83447265625
100,3571.9130859375,1653.116455078125
101,4548.56103515625,948.8750610351562
102,2413.4814453125,1905.6566162109375
103,3700.520751953125,2307.11376953125
104,2276.720947265625,816.7694091796875
105,5361.015625,2879.9931640625
106,7724.9736328125,2689.808837890625
107,6813.84033203125,892.707763671875
108,4092.230224609375,1157.545654296875
109,5800.79736328125,898.4552001953125
110,6925.6806640625,1862.7442626953125
111,3719.461669921875,3410.531005859375
112,2125.3916015625,1229.2381591796875
113,10157.9716796875,1943.91259765625
114,3782.879638671875,1396.3736572265625
115,1755.5970458984375,613.01953125
116,2615.92578125,2233.31689453125
117,1862.0347900390625,3222.1904296875
118,2857.97412109375,772.7413330078125
119,3370.8603515625,1522.4678955078125
120,9165.98046875,1345.7274169921875
121,6502.93896484375,947.775146484375
122,4992.3896484375,774.3588256835938
123,4960.31591796875,2227.089599609375
124,3977.14501953125,2118.552490234375
125,1557.0289306640625,2384.260498046875
126,705.0718994140625,1962.786376953125
127,10694.2666015625,3291.024658203125
128,2740.73291015625,1106.5111083984375
129,2666.808349609375,678.862548828125
130,2565.062744140625,1977.9127197265625
131,3034.3310546875,4058.55224609375
132,3837.3291015625,1189.3704833984375
133,1039.146240234375,410.11871337890625
134,5233.40283203125,2613.2412109375
135,6957.83154296875,3616.192626953125
136,3356.01171875,1093.7181396484375
137,3184.938232421875,2193.117919921875
138,1516.7862548828125,1737.6827392578125
139,1440.9498291015625,1294.914794921875
140,2679.28759765625,1664.3375244140625
