id,IVV,IVH
1,4569.93212890625,4118.47607421875
2,6862.1787109375,522.6422119140625
3,4240.7158203125,596.2589721679688
4,10947.1416015625,1726.0128173828125
5,2909.811767578125,1213.7567138671875
6,20743.25,2974.24951171875
7,19231.046875,1710.853515625
8,8288.0068359375,1099.5250244140625
9,3931.136474609375,1966.3155517578125
10,2038.8052978515625,932.33447265625
11,4971.7041015625,695.9346923828125
12,12736.298828125,776.08203125
13,6278.7158203125,657.3787231445312
14,4214.2431640625,3573.925537109375
15,3438.84716796875,1870.837158203125
16,6263.7958984375,1099.3704833984375
17,8016.19677734375,760.71142578125
18,21591.962890625,513.4945678710938
19,2829.12646484375,2190.251220703125
20,2453.859375,1288.947265625
21,4570.83447265625,751.048095703125
22,4248.9931640625,293.2803649902344
23,5264.005859375,390.2607421875
24,10163.138671875,930.9404296875
25,11650.05859375,1703.0213623046875
26,10571.423828125,2331.857421875
27,1650.966064453125,1406.41796875
28,5610.2509765625,686.2504272460938
29,1894.805908203125,2520.0634765625
30,2536.215576171875,2847.929931640625
31,6870.462890625,1055.3748779296875
32,13803.875,764.4241333007812
33,6231.00048828125,2894.152587890625
34,9742.25390625,5441.53955078125
35,4331.5673828125,254.24453735351562
36,3025.502197265625,211.38656616210938
37,1598.2293701171875,142.40850830078125
38,6860.3291015625,915.6788940429688
39,8334.8359375,1874.936279296875
40,5028.87060546875,3235.12548828125
41,2335.52587890625,3084.93310546875
42,7055.2685546875,1286.4371337890625
43,4030.7626953125,1813.4571533203125
44,12248.4189453125,2160.462890625
45,7948.09326171875,1780.467041015625
46,6719.95068359375,878.86572265625
47,5397.94775390625,1085.053466796875
48,9237.5927734375,1853.14501953125
49,16150.4755859375,1072.0106201171875
50,9934.7568359375,547.7449951171875
51,1804.534912109375,684.8311157226562
52,3637.467529296875,710.6763305664062
53,3474.851806640625,828.1361694335938
54,3886.28955078125,1614.8912353515625
55,3769.373291015625,2355.01611328125
56,3405.130859375,1281.5345458984375
57,8001.10546875,414.304443359375
58,24877.142578125,1059.9320068359375
59,7222.73486328125,1458.016845703125
60,25523.09765625,770.6476440429688
61,11595.1240234375,1985.323974609375
62,11071.884765625,2162.818603515625
63,14486.9677734375,1223.631103515625
64,11315.3134765625,1954.269775390625
65,1621.6712646484375,2863.604736328125
66,3377.63623046875,1849.2852783203125
67,8322.6953125,308.25579833984375
68,2912.447998046875,175.4528045654297
69,4676.9130859375,150.55133056640625
70,4020.50634765625,379.8092041015625
71,13989.75390625,596.962890625
72,17020.125,1585.9163818359375
73,4149.666015625,2613.51904296875
74,30275.671875,351.46942138671875
75,7318.4873046875,2613.114990234375
76,4166.6123046875,684.1260375976562
77,7425.203125,385.3004150390625
78,9433.2412109375,3198.994384765625
79,4849.896484375,3772.47412109375
80,2478.52734375,1800.9666748046875
81,4897.4912109375,289.76544189453125
82,4967.3837890625,255.27981567382812
83,4561.07861328125,336.3652038574219
84,8062.78125,437.8240966796875
85,7936.4091796875,650.5025024414062
86,9231.15625,2479.528076171875
87,4418.30322265625,2840.38671875
88,9546.982421875,447.676513671875
89,5585.9248046875,1082.382568359375
90,5472.541015625,2339.970458984375
91,25201.701171875,936.1755981445312
92,6642.3857421875,1829.0267333984375
93,2772.020263671875,1254.115478515625
94,456.8465881347656,762.5963745117188
95,5716.96240234375,671.835693359375
96,8538.0771484375,804.7203369140625
97,7151.6337890625,1136.9521484375
98,4459.7607421875,1503.5938720703125
99,4304.0634765625,751.27197265625
100,7232.96875,683.2640991210938
101,5215.275390625,650.7032470703125
102,4807.88671875,1107.293212890625
103,5983.0908203125,2253.689208984375
104,2053.31494140625,3347.198486328125
105,5876.3544921875,1982.4310302734375
106,2459.41064453125,1283.350341796875
107,7306.62548828125,1043.605712890625
108,1396.4305419921875,1654.125244140625
109,4748.3251953125,1623.05615234375
110,5404.109375,1935.4359130859375
111,2516.18505859375,1418.7012939453125
112,741.8980712890625,1106.982666015625
113,1234.8291015625,192.18463134765625
114,8356.9296875,425.6523132324219
115,2410.569580078125,962.171875
116,2785.80810546875,1586.5283203125
117,2699.885009765625,2459.09814453125
118,2577.714111328125,1992.9122314453125
119,2242.229248046875,989.2445678710938
120,5553.36181640625,1322.5888671875
121,9564.2109375,1772.388916015625
122,2842.22998046875,789.3041381835938
123,3422.460205078125,1208.681884765625
124,7793.666015625,2838.59326171875
125,3052.0625,1801.2869873046875
126,4987.4072265625,556.4031372070312
127,1455.137939453125,446.8401184082031
128,2765.959228515625,757.7847290039062
129,7588.69384765625,497.6286315917969
130,1734.031982421875,1408.8265380859375
131,7908.72802734375,1159.3359375
132,7025.0673828125,464.468017578125
133,4374.1640625,291.4637145996094
134,8631.939453125,1774.311279296875
135,6858.994140625,2021.702880859375
136,3119.887451171875,648.3220825195312
137,6790.681640625,934.5689086914062
138,12829.3603515625,2148.4814453125
139,8889.677734375,665.9256591796875
140,7897.46630859375,2256.410400390625
