bootstrap_id,T_bootstrap
1,-1152.1837028007076
2,2293.1211102503007
3,-3283.7207371848099
4,-3032.8281748324152
5,-5497.2144908682349
6,-4016.018104217399
7,7974.4094130952581
8,-4033.5164387127561
9,-2931.7196089194745
10,-3643.5499377626329
11,-742.59694505006883
12,-6588.8178430722892
13,-4915.1804217414519
14,-3283.7980179995875
15,-5329.7835649175768
16,5491.3816776112353
17,179.53265603560953
18,-4933.0266030633429
19,-1328.9866290335826
20,-5144.178735347683
21,-3519.8107682793884
22,1956.3634293657988
23,-4198.8289059000645
24,-1805.4990249315078
25,-60.101008997209647
26,-1479.258139534558
27,11257.945415433063
28,2913.9638259126195
29,1151.9315998032237
30,1537.4166292407799
31,-5087.5412214972639
32,-3366.2247445694916
33,-4251.6566971224511
34,-3871.2700950655531
35,-5886.0490107206042
36,-5204.5363134372456
37,2932.5005469756934
38,2551.9203233357712
39,-2534.0063699269267
40,-3037.7024258951774
41,-3054.2643405643435
42,3199.9949050933606
43,-882.97788854169903
44,-796.19902241157479
45,-5202.5175662812817
46,1308.3750346515317
47,-3732.8310504033807
48,18972.02799727628
49,-3466.5734130652709
50,2287.0400190001747
51,4894.7236296030687
52,1115.4665203254149
53,8.2822951293401275
54,18602.790270701713
55,18322.551714456389
56,-3313.8705010542917
57,-191.53883056045015
58,-1524.4847144635123
59,-4994.4120109447886
60,-1133.182541551743
61,1053.5293572965747
62,-3495.1021871856692
63,2655.8616710193232
64,6585.2118416155081
65,13428.093887777381
66,-2936.2967848738199
67,10194.970964285099
68,361.60169089578085
69,-4943.6992881570077
70,4786.27936986041
71,3189.3305827893555
72,9024.1259682684631
73,-4167.5818653189754
74,-3865.539517017271
75,10603.971196272552
76,-1461.4962161930216
77,-2896.2811361288859
78,-430.01178944860476
79,-2704.7886611797426
80,-4679.5855291346979
81,9380.9247308510312
82,2944.9203908586119
83,4846.4223179558758
84,1902.0278559157059
85,-690.95558560454947
86,-2402.4757903761952
87,-4677.46262248313
88,-259.14768697119484
89,-702.84214292179126
90,-1352.0547160530914
91,-3036.0058919097546
92,-3652.2989960334862
93,-248.36182655186713
94,-2447.9828454689964
95,-3556.7142856627006
96,-1262.2516808574892
97,-4176.9449360263152
98,6112.4863758759366
99,3191.8143760247285
100,-1986.8939237443619
101,-4879.7752319786377
102,-1315.3138324138463
103,3267.2461898750607
104,1932.6453881259022
105,-500.22525825175217
106,-1142.6318760736908
107,-5613.071394095442
108,-5648.7112590967181
109,1021.1533778963749
110,-1550.0991291741157
111,-4780.3394447817827
112,1317.1992822977663
113,23022.774463450882
114,-2467.4098774307831
115,-535.29849503841569
116,-4896.1292526439593
117,-3453.0114397187717
118,-3032.4829022443555
119,-3832.1502883084427
120,-345.13315072943533
121,7644.6821481577672
122,-2545.1980949140293
123,5455.2767782251731
124,-3452.2529303512592
125,-5781.8602778263548
126,-2166.7933156230783
127,-4902.8712449446084
128,-4363.7653100911775
129,-1893.0304204324266
130,-5121.2083025012043
131,-29.540651420210679
132,465.37533371346944
133,21098.359558714597
134,2832.8302923433876
135,-4905.8555468072354
136,-1047.1631040338571
137,3116.2777220926027
138,-409.64566926796351
139,481.21791647347118
140,-2065.1774368764591
141,2644.6180161019233
142,-4447.094547619583
143,-4557.3148101450515
144,4659.235918940939
145,-4698.2866708174506
146,-249.10738762883238
147,-4650.0506748902117
148,3220.3545475309238
149,416.50114455571656
150,-1180.6611177182108
151,549.23825341095585
152,4690.6201952668425
153,-3851.5228132506591
154,-1268.976876883823
155,-1589.5842460194267
156,2886.0008745064351
157,-3205.561292532364
158,-3412.5574635429775
159,2062.06323961935
160,1945.5867388415195
161,-3567.665354419551
162,6912.0293116988678
163,-3601.6093793434138
164,1423.6553167812463
165,-300.04837425303322
166,1683.2836854243442
167,-2353.9141110410883
168,-5822.171810550527
169,1663.6523224627513
170,-3971.7895460523359
171,-3121.212438258432
172,-2760.9854013334734
173,-4585.9575701593603
174,-1868.3066326520811
