bootstrap_id,T_bootstrap
1,-1426.8764843368754
2,3651.5106629405655
3,-1860.7402572930814
4,-2644.8920037073003
5,-1336.8210502826041
6,5723.807339387643
7,-3694.3497229869972
8,-2875.9021310251537
9,1029.1871484953945
10,-2543.2308376974233
11,-1307.2124207045408
12,-3239.159515036501
13,-622.72439692352782
14,4217.9469005526835
15,2164.2614422913612
16,2661.8793761366396
17,1277.4546279370334
18,4047.8916351928274
19,-2963.1505216472688
20,5452.7333144707009
21,-1462.3831870771028
22,-1885.1250281788816
23,254.13444953301769
24,1470.1351352242673
25,-2493.3514230744022
26,1409.4394610583713
27,796.0612166770843
28,-1159.4147848966786
29,-3713.8390187728346
30,-2173.3110284231134
31,-3437.2538147348805
32,8013.1875496442563
33,4389.8043121446035
34,3060.7762990003675
35,4948.9845421923983
36,-862.45711821986515
37,-3393.3714490001585
38,5443.5887283772154
39,-720.97757694446045
40,-1988.4697513752635
41,-2383.0950423857776
42,5521.4244313938261
43,-931.57034246167132
44,-185.27955753071546
45,-609.32846518270162
46,-3498.1227407385604
47,2821.1981602240776
48,4872.06454419895
49,4451.738928957674
50,-242.6920165905467
51,5410.4345965990287
52,8740.7716025962582
53,3565.2073473778601
54,-3972.2565218246918
55,4922.5149830196551
56,2470.5383571051661
57,-1352.480481178558
58,-2808.2207934340931
59,5064.3304467031276
60,-554.25645415962936
61,-2344.354316998686
62,-495.98064435773267
63,-1026.7484695947642
64,-1725.6366102715474
65,5219.6499514865718
66,4065.3747461967341
67,-2031.6044605567622
68,-3543.8936160408421
69,-3419.7142438703668
70,11786.88699297657
71,-2391.6578735825624
72,3884.395971642829
73,-3254.344350719658
74,-2447.2878685879477
75,-579.60436543719698
76,-2480.7520106042248
77,2133.9942839497744
78,-1310.8373201299473
79,4722.7739790683054
80,-2033.7409284855748
81,-421.91285138245348
82,-1234.4438915054652
83,10718.201861827147
84,7759.9375107772539
85,-3530.7004117417328
86,-977.79968156784707
87,12166.56122217472
88,-40.907972515881738
89,-994.74584052578393
90,-306.14862824941883
91,-3641.8524810920671
92,-1077.1776613098518
93,249.66552492059236
94,481.30661930599126
95,-4214.0473239804196
96,-1080.9255195695987
97,-1777.7679089106214
98,-1955.786611450043
99,295.84309061789281
100,-1077.483482581988
101,1404.2526925554939
102,4320.9556158302821
103,-3458.511139037244
104,4482.954812118076
105,-1324.2088518837718
106,1944.6406299522205
107,-1941.6897477300754
108,-1349.5594306885205
109,-2490.2444247882304
110,2745.4006022063968
111,-3985.9967421966548
112,9285.5021212405318
113,16587.137583209449
114,796.56743221301076
115,-1000.9916247241863
116,-2045.2204356483635
117,5964.4719954355005
118,-2156.1461353602117
119,6631.3232875845024
120,948.48260442511673
121,-986.13892796588698
122,-2432.9875078380755
123,-740.62577114775013
124,-747.93043326839961
125,336.49772903093435
126,-3151.8692129987667
127,-1815.5047647736828
128,-2514.1093865127696
129,7357.4539070763094
130,-1788.3375871447424
131,-2185.7385737191335
132,-632.10005410826761
133,-3907.0929974517503
134,5934.2426353495175
135,1221.4100318268411
136,-592.29050596437992
137,-2020.4238661652953
138,-206.73569994989157
139,621.7546493405589
140,-3182.5508248424976
141,-3118.2950301164374
142,-1637.4886899128287
143,-2331.0615603478855
144,-4185.6856286003112
145,-2355.2723461583664
146,-1882.5806983769226
147,-3899.339167920356
148,-1820.9857961403986
149,-1245.1220904010825
150,-1737.0007440338886
151,24.261203875994397
152,-1320.1099065470371
153,-3014.3314461170157
154,233.17294731998481
155,-3556.2153608841527
156,-1738.6903764924773
157,2163.7873079469864
158,476.7119029520145
159,-2571.4897684654679
160,976.407170552352
161,-3221.3244725153272
162,-2088.7744323594134
163,994.88184713045666
164,-3228.3193966013223
165,-1552.3572167574239
166,-521.52856605168927
167,4595.1795688931361
168,13318.764894689521
169,-3223.6417880474673
170,-2575.0828182914265
171,-2016.5537106392039
172,-1932.4774716760621
173,-3393.9777134895312
174,-2198.3028810428268
175,-2298.7546047058731
176,5133.0158639977344
177,1773.9496520758175
178,-2706.0131738546315
179,1728.8351361849418
180,891.84441079652061
181,-639.72864182020112
182,4533.8203848893718
183,-3221.8677796467155
184,23.056463303135388
185,2611.6361653132917
186,1695.0856736079622
187,3351.2802502280174
188,-2407.8903186678453
189,7288.7009174213581
190,-2180.5616880293292
191,-3312.5100072361383
192,-2893.067452541798
193,-3104.2832393428525
194,-1189.4382495456375
195,-3239.5715822598213
196,-3009.7778493155429
197,7421.9196648508268
198,174.5003705046247
199,-536.8792816715395
200,-4511.251683007782
201,-924.2850422281299
202,-4611.2326185983038
203,-1117.8792544431617
204,1686.8163178844125
205,11651.345598563463
206,-1559.2553301963599
207,10581.386940730457
208,-2270.921303072344
209,2627.3376937762223
210,-2641.2447083704665
211,-2285.8573828033004
212,-672.52866007392186
213,-2455.3632405254612
214,1618.3244094394486
215,-3971.13120950966
216,-3599.9092968110781
217,-2126.9200203523424
218,340.50297156783017
219,2794.2804844466873
220,3236.9497759434944
221,-3605.2378965947792
