query_name,feature_index,platform_filter,relative_orbit_filter,dataset,platform,product_id,scene_name,file_name,asset_key,download_url,processing_level,flight_direction,relative_orbit,absolute_orbit,frame_number,start_time,stop_time,size_mb,download_path,status
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085412_20260106T085439_062644_07DA6C_B08E-SLC,S1A_IW_SLC__1SDV_20260106T085412_20260106T085439_062644_07DA6C_B08E,S1A_IW_SLC__1SDV_20260106T085412_20260106T085439_062644_07DA6C_B08E.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085412_20260106T085439_062644_07DA6C_B08E.zip,SLC,DESCENDING,97,62644,651,2026-01-06T08:54:12Z,2026-01-06T08:54:39Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085412_20260106T085439_062644_07DA6C_B08E.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085346_20260106T085414_062644_07DA6C_8C35-SLC,S1A_IW_SLC__1SDV_20260106T085346_20260106T085414_062644_07DA6C_8C35,S1A_IW_SLC__1SDV_20260106T085346_20260106T085414_062644_07DA6C_8C35.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085346_20260106T085414_062644_07DA6C_8C35.zip,SLC,DESCENDING,97,62644,646,2026-01-06T08:53:46Z,2026-01-06T08:54:14Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085346_20260106T085414_062644_07DA6C_8C35.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085322_20260106T085349_062644_07DA6C_6B67-SLC,S1A_IW_SLC__1SDV_20260106T085322_20260106T085349_062644_07DA6C_6B67,S1A_IW_SLC__1SDV_20260106T085322_20260106T085349_062644_07DA6C_6B67.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085322_20260106T085349_062644_07DA6C_6B67.zip,SLC,DESCENDING,97,62644,641,2026-01-06T08:53:22Z,2026-01-06T08:53:49Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085322_20260106T085349_062644_07DA6C_6B67.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085257_20260106T085324_062644_07DA6C_591E-SLC,S1A_IW_SLC__1SDV_20260106T085257_20260106T085324_062644_07DA6C_591E,S1A_IW_SLC__1SDV_20260106T085257_20260106T085324_062644_07DA6C_591E.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085257_20260106T085324_062644_07DA6C_591E.zip,SLC,DESCENDING,97,62644,636,2026-01-06T08:52:57Z,2026-01-06T08:53:24Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085257_20260106T085324_062644_07DA6C_591E.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085232_20260106T085259_062644_07DA6C_4E4D-SLC,S1A_IW_SLC__1SDV_20260106T085232_20260106T085259_062644_07DA6C_4E4D,S1A_IW_SLC__1SDV_20260106T085232_20260106T085259_062644_07DA6C_4E4D.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085232_20260106T085259_062644_07DA6C_4E4D.zip,SLC,DESCENDING,97,62644,631,2026-01-06T08:52:32Z,2026-01-06T08:52:59Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085232_20260106T085259_062644_07DA6C_4E4D.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085207_20260106T085234_062644_07DA6C_CC83-SLC,S1A_IW_SLC__1SDV_20260106T085207_20260106T085234_062644_07DA6C_CC83,S1A_IW_SLC__1SDV_20260106T085207_20260106T085234_062644_07DA6C_CC83.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085207_20260106T085234_062644_07DA6C_CC83.zip,SLC,DESCENDING,97,62644,626,2026-01-06T08:52:07Z,2026-01-06T08:52:34Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085207_20260106T085234_062644_07DA6C_CC83.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085142_20260106T085209_062644_07DA6C_D4DC-SLC,S1A_IW_SLC__1SDV_20260106T085142_20260106T085209_062644_07DA6C_D4DC,S1A_IW_SLC__1SDV_20260106T085142_20260106T085209_062644_07DA6C_D4DC.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085142_20260106T085209_062644_07DA6C_D4DC.zip,SLC,DESCENDING,97,62644,621,2026-01-06T08:51:42Z,2026-01-06T08:52:09Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085142_20260106T085209_062644_07DA6C_D4DC.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085116_20260106T085144_062644_07DA6C_CD5A-SLC,S1A_IW_SLC__1SDV_20260106T085116_20260106T085144_062644_07DA6C_CD5A,S1A_IW_SLC__1SDV_20260106T085116_20260106T085144_062644_07DA6C_CD5A.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085116_20260106T085144_062644_07DA6C_CD5A.zip,SLC,DESCENDING,97,62644,616,2026-01-06T08:51:16Z,2026-01-06T08:51:44Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085116_20260106T085144_062644_07DA6C_CD5A.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085052_20260106T085119_062644_07DA6C_82E8-SLC,S1A_IW_SLC__1SDV_20260106T085052_20260106T085119_062644_07DA6C_82E8,S1A_IW_SLC__1SDV_20260106T085052_20260106T085119_062644_07DA6C_82E8.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085052_20260106T085119_062644_07DA6C_82E8.zip,SLC,DESCENDING,97,62644,611,2026-01-06T08:50:52Z,2026-01-06T08:51:19Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085052_20260106T085119_062644_07DA6C_82E8.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260106T085027_20260106T085054_062644_07DA6C_F7BF-SLC,S1A_IW_SLC__1SDV_20260106T085027_20260106T085054_062644_07DA6C_F7BF,S1A_IW_SLC__1SDV_20260106T085027_20260106T085054_062644_07DA6C_F7BF.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260106T085027_20260106T085054_062644_07DA6C_F7BF.zip,SLC,DESCENDING,97,62644,606,2026-01-06T08:50:27Z,2026-01-06T08:50:54Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260106T085027_20260106T085054_062644_07DA6C_F7BF.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260103T082840_20260103T082854_062600_07D8BE_459B-SLC,S1A_IW_SLC__1SDV_20260103T082840_20260103T082854_062600_07D8BE_459B,S1A_IW_SLC__1SDV_20260103T082840_20260103T082854_062600_07D8BE_459B.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260103T082840_20260103T082854_062600_07D8BE_459B.zip,SLC,DESCENDING,53,62600,641,2026-01-03T08:28:40Z,2026-01-03T08:28:54Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260103T082840_20260103T082854_062600_07D8BE_459B.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260103T082815_20260103T082842_062600_07D8BE_628F-SLC,S1A_IW_SLC__1SDV_20260103T082815_20260103T082842_062600_07D8BE_628F,S1A_IW_SLC__1SDV_20260103T082815_20260103T082842_062600_07D8BE_628F.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260103T082815_20260103T082842_062600_07D8BE_628F.zip,SLC,DESCENDING,53,62600,636,2026-01-03T08:28:15Z,2026-01-03T08:28:42Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260103T082815_20260103T082842_062600_07D8BE_628F.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260103T082750_20260103T082818_062600_07D8BE_5FBC-SLC,S1A_IW_SLC__1SDV_20260103T082750_20260103T082818_062600_07D8BE_5FBC,S1A_IW_SLC__1SDV_20260103T082750_20260103T082818_062600_07D8BE_5FBC.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260103T082750_20260103T082818_062600_07D8BE_5FBC.zip,SLC,DESCENDING,53,62600,631,2026-01-03T08:27:50Z,2026-01-03T08:28:18Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260103T082750_20260103T082818_062600_07D8BE_5FBC.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260103T082635_20260103T082702_062600_07D8BE_23A7-SLC,S1A_IW_SLC__1SDV_20260103T082635_20260103T082702_062600_07D8BE_23A7,S1A_IW_SLC__1SDV_20260103T082635_20260103T082702_062600_07D8BE_23A7.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260103T082635_20260103T082702_062600_07D8BE_23A7.zip,SLC,DESCENDING,53,62600,616,2026-01-03T08:26:35Z,2026-01-03T08:27:02Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260103T082635_20260103T082702_062600_07D8BE_23A7.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260103T082610_20260103T082637_062600_07D8BE_D876-SLC,S1A_IW_SLC__1SDV_20260103T082610_20260103T082637_062600_07D8BE_D876,S1A_IW_SLC__1SDV_20260103T082610_20260103T082637_062600_07D8BE_D876.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260103T082610_20260103T082637_062600_07D8BE_D876.zip,SLC,DESCENDING,53,62600,611,2026-01-03T08:26:10Z,2026-01-03T08:26:37Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260103T082610_20260103T082637_062600_07D8BE_D876.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260103T082545_20260103T082613_062600_07D8BE_C0AF-SLC,S1A_IW_SLC__1SDV_20260103T082545_20260103T082613_062600_07D8BE_C0AF,S1A_IW_SLC__1SDV_20260103T082545_20260103T082613_062600_07D8BE_C0AF.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260103T082545_20260103T082613_062600_07D8BE_C0AF.zip,SLC,DESCENDING,53,62600,606,2026-01-03T08:25:45Z,2026-01-03T08:26:13Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260103T082545_20260103T082613_062600_07D8BE_C0AF.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260103T082517_20260103T082547_062600_07D8BE_4566-SLC,S1A_IW_SLC__1SDV_20260103T082517_20260103T082547_062600_07D8BE_4566,S1A_IW_SLC__1SDV_20260103T082517_20260103T082547_062600_07D8BE_4566.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260103T082517_20260103T082547_062600_07D8BE_4566.zip,SLC,DESCENDING,53,62600,600,2026-01-03T08:25:17Z,2026-01-03T08:25:47Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260103T082517_20260103T082547_062600_07D8BE_4566.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260102T092639_20260102T092712_062586_07D82C_C5F1-SLC,S1A_IW_SLC__1SDV_20260102T092639_20260102T092712_062586_07D82C_C5F1,S1A_IW_SLC__1SDV_20260102T092639_20260102T092712_062586_07D82C_C5F1.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260102T092639_20260102T092712_062586_07D82C_C5F1.zip,SLC,DESCENDING,39,62586,646,2026-01-02T09:26:39Z,2026-01-02T09:27:12Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260102T092639_20260102T092712_062586_07D82C_C5F1.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260102T092614_20260102T092642_062586_07D82C_D51C-SLC,S1A_IW_SLC__1SDV_20260102T092614_20260102T092642_062586_07D82C_D51C,S1A_IW_SLC__1SDV_20260102T092614_20260102T092642_062586_07D82C_D51C.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260102T092614_20260102T092642_062586_07D82C_D51C.zip,SLC,DESCENDING,39,62586,641,2026-01-02T09:26:14Z,2026-01-02T09:26:42Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260102T092614_20260102T092642_062586_07D82C_D51C.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260102T092550_20260102T092617_062586_07D82C_9258-SLC,S1A_IW_SLC__1SDV_20260102T092550_20260102T092617_062586_07D82C_9258,S1A_IW_SLC__1SDV_20260102T092550_20260102T092617_062586_07D82C_9258.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260102T092550_20260102T092617_062586_07D82C_9258.zip,SLC,DESCENDING,39,62586,636,2026-01-02T09:25:50Z,2026-01-02T09:26:17Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260102T092550_20260102T092617_062586_07D82C_9258.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260102T092524_20260102T092552_062586_07D82C_BCFA-SLC,S1A_IW_SLC__1SDV_20260102T092524_20260102T092552_062586_07D82C_BCFA,S1A_IW_SLC__1SDV_20260102T092524_20260102T092552_062586_07D82C_BCFA.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260102T092524_20260102T092552_062586_07D82C_BCFA.zip,SLC,DESCENDING,39,62586,631,2026-01-02T09:25:24Z,2026-01-02T09:25:52Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260102T092524_20260102T092552_062586_07D82C_BCFA.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084631_20260101T084656_062571_07D79E_8DC4-SLC,S1A_IW_SLC__1SDV_20260101T084631_20260101T084656_062571_07D79E_8DC4,S1A_IW_SLC__1SDV_20260101T084631_20260101T084656_062571_07D79E_8DC4.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084631_20260101T084656_062571_07D79E_8DC4.zip,SLC,DESCENDING,24,62571,658,2026-01-01T08:46:31Z,2026-01-01T08:46:56Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084631_20260101T084656_062571_07D79E_8DC4.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084606_20260101T084634_062571_07D79E_5F54-SLC,S1A_IW_SLC__1SDV_20260101T084606_20260101T084634_062571_07D79E_5F54,S1A_IW_SLC__1SDV_20260101T084606_20260101T084634_062571_07D79E_5F54.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084606_20260101T084634_062571_07D79E_5F54.zip,SLC,DESCENDING,24,62571,653,2026-01-01T08:46:06Z,2026-01-01T08:46:34Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084606_20260101T084634_062571_07D79E_5F54.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084541_20260101T084609_062571_07D79E_4B53-SLC,S1A_IW_SLC__1SDV_20260101T084541_20260101T084609_062571_07D79E_4B53,S1A_IW_SLC__1SDV_20260101T084541_20260101T084609_062571_07D79E_4B53.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084541_20260101T084609_062571_07D79E_4B53.zip,SLC,DESCENDING,24,62571,648,2026-01-01T08:45:41Z,2026-01-01T08:46:09Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084541_20260101T084609_062571_07D79E_4B53.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084516_20260101T084543_062571_07D79E_E86F-SLC,S1A_IW_SLC__1SDV_20260101T084516_20260101T084543_062571_07D79E_E86F,S1A_IW_SLC__1SDV_20260101T084516_20260101T084543_062571_07D79E_E86F.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084516_20260101T084543_062571_07D79E_E86F.zip,SLC,DESCENDING,24,62571,643,2026-01-01T08:45:16Z,2026-01-01T08:45:43Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084516_20260101T084543_062571_07D79E_E86F.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084451_20260101T084518_062571_07D79E_CCE6-SLC,S1A_IW_SLC__1SDV_20260101T084451_20260101T084518_062571_07D79E_CCE6,S1A_IW_SLC__1SDV_20260101T084451_20260101T084518_062571_07D79E_CCE6.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084451_20260101T084518_062571_07D79E_CCE6.zip,SLC,DESCENDING,24,62571,638,2026-01-01T08:44:51Z,2026-01-01T08:45:18Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084451_20260101T084518_062571_07D79E_CCE6.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084426_20260101T084453_062571_07D79E_5BE3-SLC,S1A_IW_SLC__1SDV_20260101T084426_20260101T084453_062571_07D79E_5BE3,S1A_IW_SLC__1SDV_20260101T084426_20260101T084453_062571_07D79E_5BE3.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084426_20260101T084453_062571_07D79E_5BE3.zip,SLC,DESCENDING,24,62571,633,2026-01-01T08:44:26Z,2026-01-01T08:44:53Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084426_20260101T084453_062571_07D79E_5BE3.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084401_20260101T084428_062571_07D79E_346A-SLC,S1A_IW_SLC__1SDV_20260101T084401_20260101T084428_062571_07D79E_346A,S1A_IW_SLC__1SDV_20260101T084401_20260101T084428_062571_07D79E_346A.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084401_20260101T084428_062571_07D79E_346A.zip,SLC,DESCENDING,24,62571,628,2026-01-01T08:44:01Z,2026-01-01T08:44:28Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084401_20260101T084428_062571_07D79E_346A.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084337_20260101T084404_062571_07D79E_FB3C-SLC,S1A_IW_SLC__1SDV_20260101T084337_20260101T084404_062571_07D79E_FB3C,S1A_IW_SLC__1SDV_20260101T084337_20260101T084404_062571_07D79E_FB3C.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084337_20260101T084404_062571_07D79E_FB3C.zip,SLC,DESCENDING,24,62571,623,2026-01-01T08:43:37Z,2026-01-01T08:44:04Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084337_20260101T084404_062571_07D79E_FB3C.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084311_20260101T084339_062571_07D79E_0337-SLC,S1A_IW_SLC__1SDV_20260101T084311_20260101T084339_062571_07D79E_0337,S1A_IW_SLC__1SDV_20260101T084311_20260101T084339_062571_07D79E_0337.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084311_20260101T084339_062571_07D79E_0337.zip,SLC,DESCENDING,24,62571,618,2026-01-01T08:43:11Z,2026-01-01T08:43:39Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084311_20260101T084339_062571_07D79E_0337.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084246_20260101T084313_062571_07D79E_064C-SLC,S1A_IW_SLC__1SDV_20260101T084246_20260101T084313_062571_07D79E_064C,S1A_IW_SLC__1SDV_20260101T084246_20260101T084313_062571_07D79E_064C.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084246_20260101T084313_062571_07D79E_064C.zip,SLC,DESCENDING,24,62571,613,2026-01-01T08:42:46Z,2026-01-01T08:43:13Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084246_20260101T084313_062571_07D79E_064C.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084221_20260101T084248_062571_07D79E_CE42-SLC,S1A_IW_SLC__1SDV_20260101T084221_20260101T084248_062571_07D79E_CE42,S1A_IW_SLC__1SDV_20260101T084221_20260101T084248_062571_07D79E_CE42.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084221_20260101T084248_062571_07D79E_CE42.zip,SLC,DESCENDING,24,62571,608,2026-01-01T08:42:21Z,2026-01-01T08:42:48Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084221_20260101T084248_062571_07D79E_CE42.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084156_20260101T084223_062571_07D79E_5C62-SLC,S1A_IW_SLC__1SDV_20260101T084156_20260101T084223_062571_07D79E_5C62,S1A_IW_SLC__1SDV_20260101T084156_20260101T084223_062571_07D79E_5C62.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084156_20260101T084223_062571_07D79E_5C62.zip,SLC,DESCENDING,24,62571,603,2026-01-01T08:41:56Z,2026-01-01T08:42:23Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084156_20260101T084223_062571_07D79E_5C62.zip,missing_auth
feature_0_part_1_split_1,0,Sentinel-1A,,SENTINEL-1,Sentinel-1A,S1A_IW_SLC__1SDV_20260101T084132_20260101T084159_062571_07D79E_FBF6-SLC,S1A_IW_SLC__1SDV_20260101T084132_20260101T084159_062571_07D79E_FBF6,S1A_IW_SLC__1SDV_20260101T084132_20260101T084159_062571_07D79E_FBF6.zip,primary,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20260101T084132_20260101T084159_062571_07D79E_FBF6.zip,SLC,DESCENDING,24,62571,598,2026-01-01T08:41:32Z,2026-01-01T08:41:59Z,0.0 MB,C:\Users\jales\Documents\GitHub\thesis_code\downloads\sentinel1_asf\Sentinel-1A\S1A_IW_SLC__1SDV_20260101T084132_20260101T084159_062571_07D79E_FBF6.zip,missing_auth
